Município,Total,Única,Proporção casais sem filhos,Nível,Código,Índice de envelhecimento,Renda média 60+,nome,UF
jacundá,3717.0,3171.0,0.8531073446327684,MU,1503804,32.22,1503.295,jacundá,15.0
jacundá,3717.0,3171.0,0.8531073446327684,MU,1503804,30.0,1503.295,jacundá,15.0
jacundá,3717.0,3171.0,0.8531073446327684,MU,1503804,96.36,1503.295,jacundá,15.0
juruti,3216.0,1901.0,0.5911069651741293,MU,1503903,17.84,1349.66,juruti,15.0
juruti,3216.0,1901.0,0.5911069651741293,MU,1503903,24.0,1349.66,juruti,15.0
juruti,3216.0,1901.0,0.5911069651741293,MU,1503903,105.77,1349.66,juruti,15.0
limoeiro do ajuru,2001.0,1013.0,0.5062468765617192,MU,1504000,18.31,1672.645,limoeiro do ajuru,15.0
limoeiro do ajuru,2001.0,1013.0,0.5062468765617192,MU,1504000,25.0,1672.645,limoeiro do ajuru,15.0
limoeiro do ajuru,2001.0,1013.0,0.5062468765617192,MU,1504000,107.09,1672.645,limoeiro do ajuru,15.0
mãe do rio,3000.0,2019.0,0.673,MU,1504059,30.8,2131.375,mãe do rio,15.0
mãe do rio,3000.0,2019.0,0.673,MU,1504059,29.0,2131.375,mãe do rio,15.0
mãe do rio,3000.0,2019.0,0.673,MU,1504059,96.68,2131.375,mãe do rio,15.0
magalhães barata,816.0,527.0,0.6458333333333334,MU,1504109,44.69,812.19,magalhães barata,15.0
magalhães barata,816.0,527.0,0.6458333333333334,MU,1504109,32.0,812.19,magalhães barata,15.0
magalhães barata,816.0,527.0,0.6458333333333334,MU,1504109,104.72,812.19,magalhães barata,15.0
marabá,25892.0,20868.0,0.8059632318862969,MU,1504208,22.53,2567.86,marabá,15.0
marabá,25892.0,20868.0,0.8059632318862969,MU,1504208,28.0,2567.86,marabá,15.0
marabá,25892.0,20868.0,0.8059632318862969,MU,1504208,99.26,2567.86,marabá,15.0
maracanã,2556.0,1775.0,0.6944444444444444,MU,1504307,45.03,1265.035,maracanã,15.0
maracanã,2556.0,1775.0,0.6944444444444444,MU,1504307,31.0,1265.035,maracanã,15.0
maracanã,2556.0,1775.0,0.6944444444444444,MU,1504307,104.83,1265.035,maracanã,15.0
marapanim,2935.0,2097.0,0.7144804088586031,MU,1504406,49.18,1074.5700000000002,marapanim,15.0
marapanim,2935.0,2097.0,0.7144804088586031,MU,1504406,33.0,1074.5700000000002,marapanim,15.0
marapanim,2935.0,2097.0,0.7144804088586031,MU,1504406,105.58,1074.5700000000002,marapanim,15.0
marituba,11390.0,8231.0,0.7226514486391572,MU,1504422,26.73,1633.845,marituba,15.0
marituba,11390.0,8231.0,0.7226514486391572,MU,1504422,30.0,1633.845,marituba,15.0
marituba,11390.0,8231.0,0.7226514486391572,MU,1504422,95.79,1633.845,marituba,15.0
medicilândia,2369.0,2154.0,0.9092444069227522,MU,1504455,25.19,2625.665,medicilândia,15.0
medicilândia,2369.0,2154.0,0.9092444069227522,MU,1504455,29.0,2625.665,medicilândia,15.0
medicilândia,2369.0,2154.0,0.9092444069227522,MU,1504455,112.19,2625.665,medicilândia,15.0
melgaço,1117.0,537.0,0.4807520143240824,MU,1504505,9.25,1465.37,melgaço,15.0
melgaço,1117.0,537.0,0.4807520143240824,MU,1504505,19.0,1465.37,melgaço,15.0
melgaço,1117.0,537.0,0.4807520143240824,MU,1504505,109.43,1465.37,melgaço,15.0
mocajuba,2149.0,1059.0,0.4927873429502094,MU,1504604,28.66,1362.565,mocajuba,15.0
mocajuba,2149.0,1059.0,0.4927873429502094,MU,1504604,26.0,1362.565,mocajuba,15.0
mocajuba,2149.0,1059.0,0.4927873429502094,MU,1504604,103.0,1362.565,mocajuba,15.0
moju,6602.0,4789.0,0.7253862465919418,MU,1504703,19.43,1501.955,moju,15.0
moju,6602.0,4789.0,0.7253862465919418,MU,1504703,26.0,1501.955,moju,15.0
moju,6602.0,4789.0,0.7253862465919418,MU,1504703,109.12,1501.955,moju,15.0
mojuí dos campos,2360.0,1846.0,0.7822033898305085,MU,1504752,32.5,1331.615,mojuí dos campos,15.0
mojuí dos campos,2360.0,1846.0,0.7822033898305085,MU,1504752,30.0,1331.615,mojuí dos campos,15.0
mojuí dos campos,2360.0,1846.0,0.7822033898305085,MU,1504752,108.53,1331.615,mojuí dos campos,15.0
monte alegre,5899.0,4334.0,0.734700796745211,MU,1504802,33.33,1572.4299999999998,monte alegre,15.0
monte alegre,5899.0,4334.0,0.734700796745211,MU,1504802,33.33,1572.4299999999998,monte alegre,24.0
monte alegre,5899.0,4334.0,0.734700796745211,MU,1504802,29.0,1572.4299999999998,monte alegre,15.0
monte alegre,5899.0,4334.0,0.734700796745211,MU,1504802,29.0,1572.4299999999998,monte alegre,24.0
monte alegre,5899.0,4334.0,0.734700796745211,MU,1504802,102.33,1572.4299999999998,monte alegre,15.0
monte alegre,5899.0,4334.0,0.734700796745211,MU,1504802,102.33,1572.4299999999998,monte alegre,24.0
muaná,2907.0,1470.0,0.5056759545923633,MU,1504901,21.1,1536.64,muaná,15.0
muaná,2907.0,1470.0,0.5056759545923633,MU,1504901,26.0,1536.64,muaná,15.0
muaná,2907.0,1470.0,0.5056759545923633,MU,1504901,102.8,1536.64,muaná,15.0
nova esperança do piriá,1569.0,1117.0,0.7119184193753983,MU,1504950,17.14,1302.54,nova esperança do piriá,15.0
nova esperança do piriá,1569.0,1117.0,0.7119184193753983,MU,1504950,25.0,1302.54,nova esperança do piriá,15.0
nova esperança do piriá,1569.0,1117.0,0.7119184193753983,MU,1504950,105.56,1302.54,nova esperança do piriá,15.0
nova ipixuna,1301.0,1035.0,0.7955418908531898,MU,1504976,34.05,1884.01,nova ipixuna,15.0
nova ipixuna,1301.0,1035.0,0.7955418908531898,MU,1504976,30.0,1884.01,nova ipixuna,15.0
nova ipixuna,1301.0,1035.0,0.7955418908531898,MU,1504976,109.5,1884.01,nova ipixuna,15.0
nova timboteua,1529.0,1255.0,0.8207979071288424,MU,1505007,57.98,1680.61,nova timboteua,15.0
nova timboteua,1529.0,1255.0,0.8207979071288424,MU,1505007,35.0,1680.61,nova timboteua,15.0
nova timboteua,1529.0,1255.0,0.8207979071288424,MU,1505007,103.17,1680.61,nova timboteua,15.0
novo progresso,3181.0,2452.0,0.7708267840301792,MU,1505031,17.71,3583.06,novo progresso,15.0
novo progresso,3181.0,2452.0,0.7708267840301792,MU,1505031,28.0,3583.06,novo progresso,15.0
novo progresso,3181.0,2452.0,0.7708267840301792,MU,1505031,108.27,3583.06,novo progresso,15.0
novo repartimento,4932.0,4087.0,0.8286699107866992,MU,1505064,22.21,1461.86,novo repartimento,15.0
novo repartimento,4932.0,4087.0,0.8286699107866992,MU,1505064,27.0,1461.86,novo repartimento,15.0
novo repartimento,4932.0,4087.0,0.8286699107866992,MU,1505064,106.41,1461.86,novo repartimento,15.0
óbidos,4329.0,2913.0,0.6729036729036729,MU,1505106,28.24,1688.655,óbidos,15.0
óbidos,4329.0,2913.0,0.6729036729036729,MU,1505106,27.0,1688.655,óbidos,15.0
óbidos,4329.0,2913.0,0.6729036729036729,MU,1505106,104.94,1688.655,óbidos,15.0
oeiras do pará,2245.0,1181.0,0.5260579064587974,MU,1505205,16.53,993.62,oeiras do pará,15.0
oeiras do pará,2245.0,1181.0,0.5260579064587974,MU,1505205,23.0,993.62,oeiras do pará,15.0
oeiras do pará,2245.0,1181.0,0.5260579064587974,MU,1505205,108.9,993.62,oeiras do pará,15.0
oriximiná,5662.0,3388.0,0.5983751324620276,MU,1505304,22.44,1345.69,oriximiná,15.0
oriximiná,5662.0,3388.0,0.5983751324620276,MU,1505304,25.0,1345.69,oriximiná,15.0
oriximiná,5662.0,3388.0,0.5983751324620276,MU,1505304,101.83,1345.69,oriximiná,15.0
ourém,1817.0,1413.0,0.7776554760594386,MU,1505403,35.47,1159.6950000000002,ourém,15.0
ourém,1817.0,1413.0,0.7776554760594386,MU,1505403,30.0,1159.6950000000002,ourém,15.0
ourém,1817.0,1413.0,0.7776554760594386,MU,1505403,102.71,1159.6950000000002,ourém,15.0
ourilândia do norte,2866.0,2417.0,0.8433356594556873,MU,1505437,19.6,2002.92,ourilândia do norte,15.0
ourilândia do norte,2866.0,2417.0,0.8433356594556873,MU,1505437,28.0,2002.92,ourilândia do norte,15.0
ourilândia do norte,2866.0,2417.0,0.8433356594556873,MU,1505437,103.87,2002.92,ourilândia do norte,15.0
pacajá,3330.0,2802.0,0.8414414414414414,MU,1505486,20.88,1483.005,pacajá,15.0
pacajá,3330.0,2802.0,0.8414414414414414,MU,1505486,27.0,1483.005,pacajá,15.0
pacajá,3330.0,2802.0,0.8414414414414414,MU,1505486,111.13,1483.005,pacajá,15.0
palestina do pará,644.0,495.0,0.7686335403726708,MU,1505494,37.02,2070.255,palestina do pará,15.0
palestina do pará,644.0,495.0,0.7686335403726708,MU,1505494,30.0,2070.255,palestina do pará,15.0
palestina do pará,644.0,495.0,0.7686335403726708,MU,1505494,105.71,2070.255,palestina do pará,15.0
paragominas,9376.0,7402.0,0.789462457337884,MU,1505502,20.64,2029.89,paragominas,15.0
paragominas,9376.0,7402.0,0.789462457337884,MU,1505502,28.0,2029.89,paragominas,15.0
paragominas,9376.0,7402.0,0.789462457337884,MU,1505502,98.82,2029.89,paragominas,15.0
parauapebas,24162.0,20389.0,0.8438457081367436,MU,1505536,12.89,2480.815,parauapebas,15.0
parauapebas,24162.0,20389.0,0.8438457081367436,MU,1505536,28.0,2480.815,parauapebas,15.0
parauapebas,24162.0,20389.0,0.8438457081367436,MU,1505536,100.01,2480.815,parauapebas,15.0
pau d'arco,669.0,563.0,0.8415545590433483,MU,1505551,34.87,1805.725,pau d'arco,15.0
pau d'arco,669.0,563.0,0.8415545590433483,MU,1505551,34.87,1805.725,pau d'arco,17.0
pau d'arco,669.0,563.0,0.8415545590433483,MU,1505551,31.0,1805.725,pau d'arco,15.0
pau d'arco,669.0,563.0,0.8415545590433483,MU,1505551,31.0,1805.725,pau d'arco,17.0
pau d'arco,669.0,563.0,0.8415545590433483,MU,1505551,105.3,1805.725,pau d'arco,15.0
pau d'arco,669.0,563.0,0.8415545590433483,MU,1505551,105.3,1805.725,pau d'arco,17.0
peixe-boi,1016.0,796.0,0.7834645669291339,MU,1505601,52.62,1306.5700000000002,peixe-boi,15.0
peixe-boi,1016.0,796.0,0.7834645669291339,MU,1505601,35.0,1306.5700000000002,peixe-boi,15.0
peixe-boi,1016.0,796.0,0.7834645669291339,MU,1505601,102.91,1306.5700000000002,peixe-boi,15.0
piçarra,1124.0,893.0,0.7944839857651246,MU,1505635,26.73,1921.225,piçarra,15.0
piçarra,1124.0,893.0,0.7944839857651246,MU,1505635,29.0,1921.225,piçarra,15.0
piçarra,1124.0,893.0,0.7944839857651246,MU,1505635,110.43,1921.225,piçarra,15.0
placas,1740.0,1424.0,0.8183908045977012,MU,1505650,23.89,2177.865,placas,15.0
placas,1740.0,1424.0,0.8183908045977012,MU,1505650,28.0,2177.865,placas,15.0
placas,1740.0,1424.0,0.8183908045977012,MU,1505650,111.82,2177.865,placas,15.0
ponta de pedras,1962.0,1297.0,0.6610601427115188,MU,1505700,26.29,1674.6799999999998,ponta de pedras,15.0
ponta de pedras,1962.0,1297.0,0.6610601427115188,MU,1505700,28.0,1674.6799999999998,ponta de pedras,15.0
ponta de pedras,1962.0,1297.0,0.6610601427115188,MU,1505700,105.77,1674.6799999999998,ponta de pedras,15.0
portel,3192.0,1404.0,0.4398496240601504,MU,1505809,13.3,1514.405,portel,15.0
portel,3192.0,1404.0,0.4398496240601504,MU,1505809,22.0,1514.405,portel,15.0
portel,3192.0,1404.0,0.4398496240601504,MU,1505809,109.21,1514.405,portel,15.0
porto de moz,2712.0,1263.0,0.4657079646017699,MU,1505908,12.68,2209.955,porto de moz,15.0
porto de moz,2712.0,1263.0,0.4657079646017699,MU,1505908,23.0,2209.955,porto de moz,15.0
porto de moz,2712.0,1263.0,0.4657079646017699,MU,1505908,108.41,2209.955,porto de moz,15.0
prainha,2642.0,1546.0,0.5851627554882665,MU,1506005,17.95,1463.395,prainha,15.0
prainha,2642.0,1546.0,0.5851627554882665,MU,1506005,25.0,1463.395,prainha,15.0
prainha,2642.0,1546.0,0.5851627554882665,MU,1506005,107.93,1463.395,prainha,15.0
primavera,1141.0,916.0,0.8028045574057844,MU,1506104,44.62,1339.495,primavera,26.0
primavera,1141.0,916.0,0.8028045574057844,MU,1506104,44.62,1339.495,primavera,15.0
primavera,1141.0,916.0,0.8028045574057844,MU,1506104,32.0,1339.495,primavera,26.0
primavera,1141.0,916.0,0.8028045574057844,MU,1506104,32.0,1339.495,primavera,15.0
primavera,1141.0,916.0,0.8028045574057844,MU,1506104,102.1,1339.495,primavera,26.0
primavera,1141.0,916.0,0.8028045574057844,MU,1506104,102.1,1339.495,primavera,15.0
quatipuru,1069.0,865.0,0.8091674462114126,MU,1506112,40.64,663.765,quatipuru,15.0
quatipuru,1069.0,865.0,0.8091674462114126,MU,1506112,32.0,663.765,quatipuru,15.0
quatipuru,1069.0,865.0,0.8091674462114126,MU,1506112,103.03,663.765,quatipuru,15.0
redenção,8613.0,6939.0,0.8056426332288401,MU,1506138,26.87,2609.78,redenção,15.0
redenção,8613.0,6939.0,0.8056426332288401,MU,1506138,26.87,2609.78,redenção,23.0
redenção,8613.0,6939.0,0.8056426332288401,MU,1506138,29.0,2609.78,redenção,15.0
redenção,8613.0,6939.0,0.8056426332288401,MU,1506138,29.0,2609.78,redenção,23.0
redenção,8613.0,6939.0,0.8056426332288401,MU,1506138,97.36,2609.78,redenção,15.0
redenção,8613.0,6939.0,0.8056426332288401,MU,1506138,97.36,2609.78,redenção,23.0
rio maria,2133.0,1790.0,0.8391936240037506,MU,1506161,38.73,2857.49,rio maria,15.0
rio maria,2133.0,1790.0,0.8391936240037506,MU,1506161,32.0,2857.49,rio maria,15.0
rio maria,2133.0,1790.0,0.8391936240037506,MU,1506161,102.85,2857.49,rio maria,15.0
rondon do pará,4302.0,3351.0,0.7789400278940027,MU,1506187,33.57,1833.355,rondon do pará,15.0
rondon do pará,4302.0,3351.0,0.7789400278940027,MU,1506187,32.0,1833.355,rondon do pará,15.0
rondon do pará,4302.0,3351.0,0.7789400278940027,MU,1506187,106.08,1833.355,rondon do pará,15.0
rurópolis,2401.0,1547.0,0.6443148688046647,MU,1506195,24.99,1625.32,rurópolis,15.0
rurópolis,2401.0,1547.0,0.6443148688046647,MU,1506195,27.0,1625.32,rurópolis,15.0
rurópolis,2401.0,1547.0,0.6443148688046647,MU,1506195,105.59,1625.32,rurópolis,15.0
salinópolis,5300.0,3287.0,0.620188679245283,MU,1506203,33.62,1698.85,salinópolis,15.0
salinópolis,5300.0,3287.0,0.620188679245283,MU,1506203,30.0,1698.85,salinópolis,15.0
salinópolis,5300.0,3287.0,0.620188679245283,MU,1506203,101.78,1698.85,salinópolis,15.0
salvaterra,2622.0,1664.0,0.6346300533943554,MU,1506302,31.34,2005.29,salvaterra,15.0
salvaterra,2622.0,1664.0,0.6346300533943554,MU,1506302,29.0,2005.29,salvaterra,15.0
salvaterra,2622.0,1664.0,0.6346300533943554,MU,1506302,99.78,2005.29,salvaterra,15.0
santa bárbara do pará,2579.0,1922.0,0.7452500969367972,MU,1506351,33.33,2111.925,santa bárbara do pará,15.0
santa bárbara do pará,2579.0,1922.0,0.7452500969367972,MU,1506351,31.0,2111.925,santa bárbara do pará,15.0
santa bárbara do pará,2579.0,1922.0,0.7452500969367972,MU,1506351,98.9,2111.925,santa bárbara do pará,15.0
santa cruz do arari,685.0,324.0,0.472992700729927,MU,1506401,27.97,914.475,santa cruz do arari,15.0
santa cruz do arari,685.0,324.0,0.472992700729927,MU,1506401,27.0,914.475,santa cruz do arari,15.0
santa cruz do arari,685.0,324.0,0.472992700729927,MU,1506401,109.31,914.475,santa cruz do arari,15.0
santa izabel do pará,6908.0,4940.0,0.7151129125651419,MU,1506500,31.68,1914.95,santa izabel do pará,15.0
santa izabel do pará,6908.0,4940.0,0.7151129125651419,MU,1506500,30.0,1914.95,santa izabel do pará,15.0
santa izabel do pará,6908.0,4940.0,0.7151129125651419,MU,1506500,118.77,1914.95,santa izabel do pará,15.0
santa luzia do pará,1751.0,1349.0,0.770416904625928,MU,1506559,33.78,1547.015,santa luzia do pará,15.0
santa luzia do pará,1751.0,1349.0,0.770416904625928,MU,1506559,29.0,1547.015,santa luzia do pará,15.0
santa luzia do pará,1751.0,1349.0,0.770416904625928,MU,1506559,101.09,1547.015,santa luzia do pará,15.0
santa maria das barreiras,1584.0,1424.0,0.898989898989899,MU,1506583,29.79,1942.365,santa maria das barreiras,15.0
santa maria das barreiras,1584.0,1424.0,0.898989898989899,MU,1506583,30.0,1942.365,santa maria das barreiras,15.0
santa maria das barreiras,1584.0,1424.0,0.898989898989899,MU,1506583,112.75,1942.365,santa maria das barreiras,15.0
santa maria do pará,2520.0,2168.0,0.8603174603174604,MU,1506609,39.0,1451.7800000000002,santa maria do pará,15.0
santa maria do pará,2520.0,2168.0,0.8603174603174604,MU,1506609,32.0,1451.7800000000002,santa maria do pará,15.0
santa maria do pará,2520.0,2168.0,0.8603174603174604,MU,1506609,97.36,1451.7800000000002,santa maria do pará,15.0
santana do araguaia,3323.0,2819.0,0.8483298224495938,MU,1506708,24.62,1782.365,santana do araguaia,15.0
santana do araguaia,3323.0,2819.0,0.8483298224495938,MU,1506708,28.0,1782.365,santana do araguaia,15.0
santana do araguaia,3323.0,2819.0,0.8483298224495938,MU,1506708,105.93,1782.365,santana do araguaia,15.0
santarém,28774.0,19722.0,0.685410439980538,MU,1506807,28.61,2733.645,santarém,15.0
santarém,28774.0,19722.0,0.685410439980538,MU,1506807,28.0,2733.645,santarém,15.0
santarém,28774.0,19722.0,0.685410439980538,MU,1506807,96.58,2733.645,santarém,15.0
santarém novo,611.0,467.0,0.7643207855973814,MU,1506906,42.34,967.355,santarém novo,15.0
santarém novo,611.0,467.0,0.7643207855973814,MU,1506906,31.0,967.355,santarém novo,15.0
santarém novo,611.0,467.0,0.7643207855973814,MU,1506906,110.1,967.355,santarém novo,15.0
santo antônio do tauá,2638.0,1801.0,0.6827141774071266,MU,1507003,36.15,1589.15,santo antônio do tauá,15.0
santo antônio do tauá,2638.0,1801.0,0.6827141774071266,MU,1507003,31.0,1589.15,santo antônio do tauá,15.0
santo antônio do tauá,2638.0,1801.0,0.6827141774071266,MU,1507003,100.43,1589.15,santo antônio do tauá,15.0
são caetano de odivelas,1873.0,1298.0,0.6930058729311266,MU,1507102,44.49,1844.16,são caetano de odivelas,15.0
são caetano de odivelas,1873.0,1298.0,0.6930058729311266,MU,1507102,32.0,1844.16,são caetano de odivelas,15.0
são caetano de odivelas,1873.0,1298.0,0.6930058729311266,MU,1507102,103.42,1844.16,são caetano de odivelas,15.0
são domingos do araguaia,2020.0,1551.0,0.7678217821782178,MU,1507151,33.92,1777.655,são domingos do araguaia,15.0
são domingos do araguaia,2020.0,1551.0,0.7678217821782178,MU,1507151,29.0,1777.655,são domingos do araguaia,15.0
são domingos do araguaia,2020.0,1551.0,0.7678217821782178,MU,1507151,103.28,1777.655,são domingos do araguaia,15.0
são domingos do capim,2359.0,1698.0,0.7197965239508266,MU,1507201,25.87,988.5,são domingos do capim,15.0
são domingos do capim,2359.0,1698.0,0.7197965239508266,MU,1507201,25.0,988.5,são domingos do capim,15.0
são domingos do capim,2359.0,1698.0,0.7197965239508266,MU,1507201,109.81,988.5,são domingos do capim,15.0
são félix do xingu,6438.0,5329.0,0.8277415346380863,MU,1507300,20.15,2382.89,são félix do xingu,15.0
são félix do xingu,6438.0,5329.0,0.8277415346380863,MU,1507300,29.0,2382.89,são félix do xingu,15.0
são félix do xingu,6438.0,5329.0,0.8277415346380863,MU,1507300,113.87,2382.89,são félix do xingu,15.0
são francisco do pará,1736.0,1410.0,0.8122119815668203,MU,1507409,44.55,1863.195,são francisco do pará,15.0
são francisco do pará,1736.0,1410.0,0.8122119815668203,MU,1507409,33.0,1863.195,são francisco do pará,15.0
são francisco do pará,1736.0,1410.0,0.8122119815668203,MU,1507409,102.69,1863.195,são francisco do pará,15.0
são geraldo do araguaia,2668.0,2123.0,0.795727136431784,MU,1507458,29.25,1835.125,são geraldo do araguaia,15.0
são geraldo do araguaia,2668.0,2123.0,0.795727136431784,MU,1507458,29.0,1835.125,são geraldo do araguaia,15.0
são geraldo do araguaia,2668.0,2123.0,0.795727136431784,MU,1507458,101.91,1835.125,são geraldo do araguaia,15.0
são joão da ponta,391.0,283.0,0.7237851662404092,MU,1507466,44.78,1130.385,são joão da ponta,15.0
são joão da ponta,391.0,283.0,0.7237851662404092,MU,1507466,32.0,1130.385,são joão da ponta,15.0
são joão da ponta,391.0,283.0,0.7237851662404092,MU,1507466,106.72,1130.385,são joão da ponta,15.0
são joão de pirabas,1894.0,1315.0,0.694297782470961,MU,1507474,40.6,1209.94,são joão de pirabas,15.0
são joão de pirabas,1894.0,1315.0,0.694297782470961,MU,1507474,31.0,1209.94,são joão de pirabas,15.0
são joão de pirabas,1894.0,1315.0,0.694297782470961,MU,1507474,106.25,1209.94,são joão de pirabas,15.0
são joão do araguaia,1336.0,1159.0,0.8675149700598802,MU,1507508,31.9,1813.88,são joão do araguaia,15.0
