Município,Total,Única,Proporção casais sem filhos,Nível,Código,Índice de envelhecimento,Renda média 60+
Santo Antônio dos Milagres (PI),135.0,108.0,0.8,MU,2209450,31.0,953.72
Santo Antônio dos Milagres (PI),135.0,108.0,0.8,MU,2209450,97.6,953.72
Santo Inácio do Piauí (PI),470.0,394.0,0.8382978723404255,MU,2209500,80.47,1508.3899999999999
Santo Inácio do Piauí (PI),470.0,394.0,0.8382978723404255,MU,2209500,39.0,1508.3899999999999
Santo Inácio do Piauí (PI),470.0,394.0,0.8382978723404255,MU,2209500,101.66,1508.3899999999999
São Braz do Piauí (PI),525.0,459.0,0.8742857142857143,MU,2209559,58.55,1337.3249999999998
São Braz do Piauí (PI),525.0,459.0,0.8742857142857143,MU,2209559,35.0,1337.3249999999998
São Braz do Piauí (PI),525.0,459.0,0.8742857142857143,MU,2209559,106.34,1337.3249999999998
São Félix do Piauí (PI),431.0,364.0,0.8445475638051044,MU,2209609,106.49,1003.8
São Félix do Piauí (PI),431.0,364.0,0.8445475638051044,MU,2209609,40.0,1003.8
São Félix do Piauí (PI),431.0,364.0,0.8445475638051044,MU,2209609,99.44,1003.8
São Francisco de Assis do Piauí (PI),592.0,480.0,0.8108108108108109,MU,2209658,41.43,543.5899999999999
São Francisco de Assis do Piauí (PI),592.0,480.0,0.8108108108108109,MU,2209658,33.0,543.5899999999999
São Francisco de Assis do Piauí (PI),592.0,480.0,0.8108108108108109,MU,2209658,103.95,543.5899999999999
São Francisco do Piauí (PI),713.0,640.0,0.8976157082748948,MU,2209708,81.86,1341.605
São Francisco do Piauí (PI),713.0,640.0,0.8976157082748948,MU,2209708,39.0,1341.605
São Francisco do Piauí (PI),713.0,640.0,0.8976157082748948,MU,2209708,97.51,1341.605
São Gonçalo do Gurguéia (PI),277.0,208.0,0.7509025270758123,MU,2209757,43.63,3168.74
São Gonçalo do Gurguéia (PI),277.0,208.0,0.7509025270758123,MU,2209757,31.0,3168.74
São Gonçalo do Gurguéia (PI),277.0,208.0,0.7509025270758123,MU,2209757,106.81,3168.74
São Gonçalo do Piauí (PI),505.0,401.0,0.7940594059405941,MU,2209807,44.52,3120.7650000000003
São Gonçalo do Piauí (PI),505.0,401.0,0.7940594059405941,MU,2209807,32.0,3120.7650000000003
São Gonçalo do Piauí (PI),505.0,401.0,0.7940594059405941,MU,2209807,99.79,3120.7650000000003
São João da Canabrava (PI),560.0,510.0,0.9107142857142857,MU,2209856,82.05,673.9100000000001
São João da Canabrava (PI),560.0,510.0,0.9107142857142857,MU,2209856,39.0,673.9100000000001
São João da Canabrava (PI),560.0,510.0,0.9107142857142857,MU,2209856,96.94,673.9100000000001
São João da Fronteira (PI),558.0,458.0,0.8207885304659498,MU,2209872,45.62,888.145
São João da Fronteira (PI),558.0,458.0,0.8207885304659498,MU,2209872,32.0,888.145
São João da Fronteira (PI),558.0,458.0,0.8207885304659498,MU,2209872,97.28,888.145
São João da Serra (PI),766.0,659.0,0.860313315926893,MU,2209906,85.46,1405.9850000000001
São João da Serra (PI),766.0,659.0,0.860313315926893,MU,2209906,38.0,1405.9850000000001
São João da Serra (PI),766.0,659.0,0.860313315926893,MU,2209906,98.38,1405.9850000000001
São João da Varjota (PI),502.0,386.0,0.7689243027888446,MU,2209955,58.11,638.81
São João da Varjota (PI),502.0,386.0,0.7689243027888446,MU,2209955,35.0,638.81
São João da Varjota (PI),502.0,386.0,0.7689243027888446,MU,2209955,96.11,638.81
São João do Arraial (PI),699.0,544.0,0.7782546494992847,MU,2209971,42.57,1011.1700000000001
São João do Arraial (PI),699.0,544.0,0.7782546494992847,MU,2209971,30.0,1011.1700000000001
São João do Arraial (PI),699.0,544.0,0.7782546494992847,MU,2209971,102.52,1011.1700000000001
São João do Piauí (PI),2145.0,1764.0,0.8223776223776224,MU,2210003,44.02,2311.33
São João do Piauí (PI),2145.0,1764.0,0.8223776223776224,MU,2210003,32.0,2311.33
São João do Piauí (PI),2145.0,1764.0,0.8223776223776224,MU,2210003,96.06,2311.33
São José do Divino (PI),578.0,463.0,0.801038062283737,MU,2210052,54.04,1669.22
São José do Divino (PI),578.0,463.0,0.801038062283737,MU,2210052,34.0,1669.22
São José do Divino (PI),578.0,463.0,0.801038062283737,MU,2210052,102.3,1669.22
São José do Peixe (PI),372.0,299.0,0.803763440860215,MU,2210102,70.06,2099.98
São José do Peixe (PI),372.0,299.0,0.803763440860215,MU,2210102,37.0,2099.98
São José do Peixe (PI),372.0,299.0,0.803763440860215,MU,2210102,99.46,2099.98
São José do Piauí (PI),827.0,682.0,0.8246674727932285,MU,2210201,66.54,560.72
São José do Piauí (PI),827.0,682.0,0.8246674727932285,MU,2210201,36.0,560.72
São José do Piauí (PI),827.0,682.0,0.8246674727932285,MU,2210201,99.37,560.72
São Julião (PI),796.0,678.0,0.8517587939698492,MU,2210300,68.6,1170.375
São Julião (PI),796.0,678.0,0.8517587939698492,MU,2210300,36.0,1170.375
São Julião (PI),796.0,678.0,0.8517587939698492,MU,2210300,96.45,1170.375
São Lourenço do Piauí (PI),490.0,416.0,0.8489795918367347,MU,2210359,89.11,1225.055
São Lourenço do Piauí (PI),490.0,416.0,0.8489795918367347,MU,2210359,39.0,1225.055
São Lourenço do Piauí (PI),490.0,416.0,0.8489795918367347,MU,2210359,104.26,1225.055
São Luis do Piauí (PI),265.0,235.0,0.8867924528301887,MU,2210375,75.58,1985.83
São Luis do Piauí (PI),265.0,235.0,0.8867924528301887,MU,2210375,38.0,1985.83
São Luis do Piauí (PI),265.0,235.0,0.8867924528301887,MU,2210375,94.36,1985.83
São Miguel da Baixa Grande (PI),332.0,277.0,0.8343373493975904,MU,2210383,83.18,862.995
São Miguel da Baixa Grande (PI),332.0,277.0,0.8343373493975904,MU,2210383,38.0,862.995
São Miguel da Baixa Grande (PI),332.0,277.0,0.8343373493975904,MU,2210383,98.86,862.995
São Miguel do Fidalgo (PI),321.0,259.0,0.8068535825545171,MU,2210391,56.79,2244.915
São Miguel do Fidalgo (PI),321.0,259.0,0.8068535825545171,MU,2210391,35.0,2244.915
São Miguel do Fidalgo (PI),321.0,259.0,0.8068535825545171,MU,2210391,109.25,2244.915
São Miguel do Tapuio (PI),1996.0,1636.0,0.8196392785571143,MU,2210409,64.81,1189.7350000000001
São Miguel do Tapuio (PI),1996.0,1636.0,0.8196392785571143,MU,2210409,36.0,1189.7350000000001
São Miguel do Tapuio (PI),1996.0,1636.0,0.8196392785571143,MU,2210409,101.63,1189.7350000000001
São Pedro do Piauí (PI),1175.0,934.0,0.7948936170212766,MU,2210508,47.79,1975.85
São Pedro do Piauí (PI),1175.0,934.0,0.7948936170212766,MU,2210508,32.0,1975.85
São Pedro do Piauí (PI),1175.0,934.0,0.7948936170212766,MU,2210508,96.89,1975.85
São Raimundo Nonato (PI),4149.0,3380.0,0.8146541335261509,MU,2210607,40.67,1985.8
São Raimundo Nonato (PI),4149.0,3380.0,0.8146541335261509,MU,2210607,32.0,1985.8
São Raimundo Nonato (PI),4149.0,3380.0,0.8146541335261509,MU,2210607,97.1,1985.8
Sebastião Barros (PI),281.0,228.0,0.8113879003558719,MU,2210623,42.95,1082.44
Sebastião Barros (PI),281.0,228.0,0.8113879003558719,MU,2210623,32.0,1082.44
Sebastião Barros (PI),281.0,228.0,0.8113879003558719,MU,2210623,111.91,1082.44
Sebastião Leal (PI),481.0,379.0,0.7879417879417879,MU,2210631,46.19,1562.03
Sebastião Leal (PI),481.0,379.0,0.7879417879417879,MU,2210631,33.0,1562.03
Sebastião Leal (PI),481.0,379.0,0.7879417879417879,MU,2210631,107.08,1562.03
Sigefredo Pacheco (PI),1108.0,916.0,0.8267148014440433,MU,2210656,75.5,1412.4
Sigefredo Pacheco (PI),1108.0,916.0,0.8267148014440433,MU,2210656,37.0,1412.4
Sigefredo Pacheco (PI),1108.0,916.0,0.8267148014440433,MU,2210656,108.0,1412.4
Simões (PI),1296.0,1017.0,0.7847222222222222,MU,2210706,43.16,1594.19
Simões (PI),1296.0,1017.0,0.7847222222222222,MU,2210706,31.0,1594.19
Simões (PI),1296.0,1017.0,0.7847222222222222,MU,2210706,99.83,1594.19
Simplício Mendes (PI),1640.0,1329.0,0.8103658536585366,MU,2210805,52.93,1373.685
Simplício Mendes (PI),1640.0,1329.0,0.8103658536585366,MU,2210805,35.0,1373.685
Simplício Mendes (PI),1640.0,1329.0,0.8103658536585366,MU,2210805,100.93,1373.685
Socorro do Piauí (PI),459.0,401.0,0.8736383442265795,MU,2210904,74.6,1953.145
Socorro do Piauí (PI),459.0,401.0,0.8736383442265795,MU,2210904,37.0,1953.145
Socorro do Piauí (PI),459.0,401.0,0.8736383442265795,MU,2210904,102.39,1953.145
Sussuapara (PI),759.0,655.0,0.8629776021080369,MU,2210938,68.26,907.54
Sussuapara (PI),759.0,655.0,0.8629776021080369,MU,2210938,36.0,907.54
Sussuapara (PI),759.0,655.0,0.8629776021080369,MU,2210938,99.04,907.54
Tamboril do Piauí (PI),314.0,260.0,0.8280254777070064,MU,2210953,43.6,1863.835
Tamboril do Piauí (PI),314.0,260.0,0.8280254777070064,MU,2210953,33.0,1863.835
Tamboril do Piauí (PI),314.0,260.0,0.8280254777070064,MU,2210953,105.22,1863.835
Tanque do Piauí (PI),289.0,258.0,0.8927335640138409,MU,2210979,75.53,1198.035
Tanque do Piauí (PI),289.0,258.0,0.8927335640138409,MU,2210979,37.0,1198.035
Tanque do Piauí (PI),289.0,258.0,0.8927335640138409,MU,2210979,95.28,1198.035
Teresina (PI),92424.0,69040.0,0.7469921232580282,MU,2211001,47.64,3470.065
Teresina (PI),92424.0,69040.0,0.7469921232580282,MU,2211001,34.0,3470.065
Teresina (PI),92424.0,69040.0,0.7469921232580282,MU,2211001,88.01,3470.065
União (PI),4558.0,3297.0,0.7233435717419922,MU,2211100,47.07,1623.2150000000001
União (PI),4558.0,3297.0,0.7233435717419922,MU,2211100,31.0,1623.2150000000001
União (PI),4558.0,3297.0,0.7233435717419922,MU,2211100,98.81,1623.2150000000001
Uruçuí (PI),2332.0,1836.0,0.7873070325900514,MU,2211209,34.38,2332.035
Uruçuí (PI),2332.0,1836.0,0.7873070325900514,MU,2211209,29.0,2332.035
Uruçuí (PI),2332.0,1836.0,0.7873070325900514,MU,2211209,98.4,2332.035
Valença do Piauí (PI),2930.0,2346.0,0.8006825938566553,MU,2211308,71.42,2488.77
Valença do Piauí (PI),2930.0,2346.0,0.8006825938566553,MU,2211308,37.0,2488.77
Valença do Piauí (PI),2930.0,2346.0,0.8006825938566553,MU,2211308,91.33,2488.77
Várzea Branca (PI),556.0,466.0,0.8381294964028777,MU,2211357,44.37,1260.3400000000001
Várzea Branca (PI),556.0,466.0,0.8381294964028777,MU,2211357,32.0,1260.3400000000001
Várzea Branca (PI),556.0,466.0,0.8381294964028777,MU,2211357,103.01,1260.3400000000001
Várzea Grande (PI),527.0,452.0,0.857685009487666,MU,2211407,73.73,2049.2349999999997
Várzea Grande (PI),527.0,452.0,0.857685009487666,MU,2211407,37.0,2049.2349999999997
Várzea Grande (PI),527.0,452.0,0.857685009487666,MU,2211407,94.67,2049.2349999999997
Vera Mendes (PI),408.0,380.0,0.9313725490196079,MU,2211506,80.99,402.35
Vera Mendes (PI),408.0,380.0,0.9313725490196079,MU,2211506,38.0,402.35
Vera Mendes (PI),408.0,380.0,0.9313725490196079,MU,2211506,99.44,402.35
Vila Nova do Piauí (PI),403.0,375.0,0.9305210918114144,MU,2211605,74.37,1459.99
Vila Nova do Piauí (PI),403.0,375.0,0.9305210918114144,MU,2211605,39.0,1459.99
Vila Nova do Piauí (PI),403.0,375.0,0.9305210918114144,MU,2211605,102.97,1459.99
Wall Ferraz (PI),475.0,386.0,0.8126315789473684,MU,2211704,74.45,1514.22
Wall Ferraz (PI),475.0,386.0,0.8126315789473684,MU,2211704,37.0,1514.22
Wall Ferraz (PI),475.0,386.0,0.8126315789473684,MU,2211704,100.05,1514.22
Abaiara (CE),1094.0,958.0,0.8756855575868373,MU,2300101,50.94,1396.755
Abaiara (CE),1094.0,958.0,0.8756855575868373,MU,2300101,33.0,1396.755
Abaiara (CE),1094.0,958.0,0.8756855575868373,MU,2300101,96.55,1396.755
Acarape (CE),1406.0,1039.0,0.7389758179231863,MU,2300150,34.43,1524.1149999999998
Acarape (CE),1406.0,1039.0,0.7389758179231863,MU,2300150,30.0,1524.1149999999998
Acarape (CE),1406.0,1039.0,0.7389758179231863,MU,2300150,96.32,1524.1149999999998
Acaraú (CE),6707.0,5377.0,0.8016997167138811,MU,2300200,39.32,1676.5
Acaraú (CE),6707.0,5377.0,0.8016997167138811,MU,2300200,31.0,1676.5
Acaraú (CE),6707.0,5377.0,0.8016997167138811,MU,2300200,100.44,1676.5
Acopiara (CE),5691.0,4837.0,0.8499384993849939,MU,2300309,74.77,1273.95
Acopiara (CE),5691.0,4837.0,0.8499384993849939,MU,2300309,37.0,1273.95
Acopiara (CE),5691.0,4837.0,0.8499384993849939,MU,2300309,97.93,1273.95
Aiuaba (CE),1671.0,1439.0,0.8611609814482346,MU,2300408,64.28,1383.59
Aiuaba (CE),1671.0,1439.0,0.8611609814482346,MU,2300408,35.0,1383.59
Aiuaba (CE),1671.0,1439.0,0.8611609814482346,MU,2300408,99.35,1383.59
Alcântaras (CE),1281.0,984.0,0.7681498829039812,MU,2300507,55.39,1010.755
Alcântaras (CE),1281.0,984.0,0.7681498829039812,MU,2300507,33.0,1010.755
Alcântaras (CE),1281.0,984.0,0.7681498829039812,MU,2300507,97.24,1010.755
Altaneira (CE),793.0,707.0,0.8915510718789408,MU,2300606,64.64,1379.565
Altaneira (CE),793.0,707.0,0.8915510718789408,MU,2300606,33.0,1379.565
Altaneira (CE),793.0,707.0,0.8915510718789408,MU,2300606,93.38,1379.565
Alto Santo (CE),1676.0,1295.0,0.772673031026253,MU,2300705,58.47,1477.72
Alto Santo (CE),1676.0,1295.0,0.772673031026253,MU,2300705,35.0,1477.72
Alto Santo (CE),1676.0,1295.0,0.772673031026253,MU,2300705,96.71,1477.72
Amontada (CE),3722.0,2788.0,0.7490596453519613,MU,2300754,36.87,1367.79
Amontada (CE),3722.0,2788.0,0.7490596453519613,MU,2300754,29.0,1367.79
Amontada (CE),3722.0,2788.0,0.7490596453519613,MU,2300754,106.09,1367.79
Antonina do Norte (CE),761.0,668.0,0.8777923784494087,MU,2300804,70.46,1711.87
Antonina do Norte (CE),761.0,668.0,0.8777923784494087,MU,2300804,35.0,1711.87
Antonina do Norte (CE),761.0,668.0,0.8777923784494087,MU,2300804,96.02,1711.87
Apuiarés (CE),1609.0,1257.0,0.781230577998757,MU,2300903,60.37,846.06
Apuiarés (CE),1609.0,1257.0,0.781230577998757,MU,2300903,34.0,846.06
Apuiarés (CE),1609.0,1257.0,0.781230577998757,MU,2300903,101.06,846.06
Aquiraz (CE),9939.0,7893.0,0.7941442801086629,MU,2301000,48.72,1603.89
Aquiraz (CE),9939.0,7893.0,0.7941442801086629,MU,2301000,35.0,1603.89
Aquiraz (CE),9939.0,7893.0,0.7941442801086629,MU,2301000,100.21,1603.89
Aracati (CE),8858.0,7153.0,0.807518627229623,MU,2301109,52.33,1450.935
Aracati (CE),8858.0,7153.0,0.807518627229623,MU,2301109,34.0,1450.935
Aracati (CE),8858.0,7153.0,0.807518627229623,MU,2301109,95.73,1450.935
Aracoiaba (CE),2977.0,2396.0,0.8048370843130669,MU,2301208,55.6,1319.435
Aracoiaba (CE),2977.0,2396.0,0.8048370843130669,MU,2301208,34.0,1319.435
Aracoiaba (CE),2977.0,2396.0,0.8048370843130669,MU,2301208,99.27,1319.435
Ararendá (CE),1324.0,1165.0,0.8799093655589124,MU,2301257,64.73,775.2049999999999
Ararendá (CE),1324.0,1165.0,0.8799093655589124,MU,2301257,35.0,775.2049999999999
Ararendá (CE),1324.0,1165.0,0.8799093655589124,MU,2301257,101.09,775.2049999999999
Araripe (CE),1841.0,1588.0,0.8625746876697447,MU,2301307,46.67,1327.5300000000002
Araripe (CE),1841.0,1588.0,0.8625746876697447,MU,2301307,31.0,1327.5300000000002
Araripe (CE),1841.0,1588.0,0.8625746876697447,MU,2301307,97.18,1327.5300000000002
Aratuba (CE),1058.0,831.0,0.7854442344045368,MU,2301406,50.56,1162.365
Aratuba (CE),1058.0,831.0,0.7854442344045368,MU,2301406,32.0,1162.365
Aratuba (CE),1058.0,831.0,0.7854442344045368,MU,2301406,100.36,1162.365
Arneiroz (CE),860.0,719.0,0.836046511627907,MU,2301505,72.6,1664.525
Arneiroz (CE),860.0,719.0,0.836046511627907,MU,2301505,36.0,1664.525
Arneiroz (CE),860.0,719.0,0.836046511627907,MU,2301505,100.3,1664.525
Assaré (CE),2710.0,2339.0,0.8630996309963099,MU,2301604,69.54,1234.325
Assaré (CE),2710.0,2339.0,0.8630996309963099,MU,2301604,34.0,1234.325
Assaré (CE),2710.0,2339.0,0.8630996309963099,MU,2301604,98.04,1234.325
Aurora (CE),2794.0,2505.0,0.8965640658554045,MU,2301703,67.06,569.085
Aurora (CE),2794.0,2505.0,0.8965640658554045,MU,2301703,35.0,569.085
Aurora (CE),2794.0,2505.0,0.8965640658554045,MU,2301703,98.88,569.085
Baixio (CE),631.0,554.0,0.8779714738510301,MU,2301802,74.29,2120.115
Baixio (CE),631.0,554.0,0.8779714738510301,MU,2301802,37.0,2120.115
Baixio (CE),631.0,554.0,0.8779714738510301,MU,2301802,102.27,2120.115
Banabuiú (CE),1589.0,1262.0,0.7942101950912523,MU,2301851,47.4,1125.06
Banabuiú (CE),1589.0,1262.0,0.7942101950912523,MU,2301851,31.0,1125.06
Banabuiú (CE),1589.0,1262.0,0.7942101950912523,MU,2301851,101.16,1125.06
Barbalha (CE),7461.0,5974.0,0.8006969575123978,MU,2301901,38.67,1989.92
Barbalha (CE),7461.0,5974.0,0.8006969575123978,MU,2301901,31.0,1989.92
Barbalha (CE),7461.0,5974.0,0.8006969575123978,MU,2301901,93.35,1989.92
Barreira (CE),2434.0,2030.0,0.8340180772391126,MU,2301950,45.73,1219.855
Barreira (CE),2434.0,2030.0,0.8340180772391126,MU,2301950,32.0,1219.855
Barreira (CE),2434.0,2030.0,0.8340180772391126,MU,2301950,97.77,1219.855
Barro (CE),2337.0,2060.0,0.881471972614463,MU,2302008,79.98,1180.705
Barro (CE),2337.0,2060.0,0.881471972614463,MU,2302008,37.0,1180.705
Barro (CE),2337.0,2060.0,0.881471972614463,MU,2302008,96.46,1180.705
Barroquinha (CE),1407.0,1112.0,0.7903340440653873,MU,2302057,50.16,917.7850000000001
Barroquinha (CE),1407.0,1112.0,0.7903340440653873,MU,2302057,33.0,917.7850000000001
Barroquinha (CE),1407.0,1112.0,0.7903340440653873,MU,2302057,101.95,917.7850000000001
Baturité (CE),4011.0,3179.0,0.7925704313138868,MU,2302107,48.06,1111.97
Baturité (CE),4011.0,3179.0,0.7925704313138868,MU,2302107,32.0,1111.97
Baturité (CE),4011.0,3179.0,0.7925704313138868,MU,2302107,96.74,1111.97
Beberibe (CE),6251.0,4869.0,0.7789153735402335,MU,2302206,60.73,1040.8200000000002
Beberibe (CE),6251.0,4869.0,0.7789153735402335,MU,2302206,35.0,1040.8200000000002
Beberibe (CE),6251.0,4869.0,0.7789153735402335,MU,2302206,99.18,1040.8200000000002
Bela Cruz (CE),3780.0,3100.0,0.8201058201058201,MU,2302305,48.14,912.87
Bela Cruz (CE),3780.0,3100.0,0.8201058201058201,MU,2302305,34.0,912.87
Bela Cruz (CE),3780.0,3100.0,0.8201058201058201,MU,2302305,100.97,912.87
Boa Viagem (CE),6011.0,5194.0,0.8640825153884545,MU,2302404,64.85,1413.42
Boa Viagem (CE),6011.0,5194.0,0.8640825153884545,MU,2302404,34.0,1413.42
Boa Viagem (CE),6011.0,5194.0,0.8640825153884545,MU,2302404,98.55,1413.42
Brejo Santo (CE),5734.0,4586.0,0.7997907220090688,MU,2302503,53.52,1846.445
Brejo Santo (CE),5734.0,4586.0,0.7997907220090688,MU,2302503,33.0,1846.445
Brejo Santo (CE),5734.0,4586.0,0.7997907220090688,MU,2302503,94.29,1846.445
Camocim (CE),6470.0,5116.0,0.7907264296754251,MU,2302602,41.59,1119.82
Camocim (CE),6470.0,5116.0,0.7907264296754251,MU,2302602,32.0,1119.82
Camocim (CE),6470.0,5116.0,0.7907264296754251,MU,2302602,94.62,1119.82
Campos Sales (CE),3022.0,2582.0,0.8544010589013898,MU,2302701,62.82,2152.63
Campos Sales (CE),3022.0,2582.0,0.8544010589013898,MU,2302701,34.0,2152.63
Campos Sales (CE),3022.0,2582.0,0.8544010589013898,MU,2302701,92.43,2152.63
Canindé (CE),8318.0,6829.0,0.8209906227458523,MU,2302800,51.2,1441.545
Canindé (CE),8318.0,6829.0,0.8209906227458523,MU,2302800,32.0,1441.545
Canindé (CE),8318.0,6829.0,0.8209906227458523,MU,2302800,97.25,1441.545
Capistrano (CE),1796.0,1463.0,0.8145879732739421,MU,2302909,49.99,1479.6100000000001
Capistrano (CE),1796.0,1463.0,0.8145879732739421,MU,2302909,33.0,1479.6100000000001
Capistrano (CE),1796.0,1463.0,0.8145879732739421,MU,2302909,100.39,1479.6100000000001
Caridade (CE),1646.0,1319.0,0.8013365735115431,MU,2303006,47.42,1160.9450000000002
Caridade (CE),1646.0,1319.0,0.8013365735115431,MU,2303006,32.0,1160.9450000000002
Caridade (CE),1646.0,1319.0,0.8013365735115431,MU,2303006,99.87,1160.9450000000002
Cariré (CE),1970.0,1674.0,0.849746192893401,MU,2303105,65.57,1156.84
Cariré (CE),1970.0,1674.0,0.849746192893401,MU,2303105,34.0,1156.84
Cariré (CE),1970.0,1674.0,0.849746192893401,MU,2303105,100.02,1156.84
Caririaçu (CE),2550.0,2217.0,0.8694117647058823,MU,2303204,52.4,1330.815
Caririaçu (CE),2550.0,2217.0,0.8694117647058823,MU,2303204,32.0,1330.815
Caririaçu (CE),2550.0,2217.0,0.8694117647058823,MU,2303204,95.89,1330.815
Cariús (CE),2140.0,1860.0,0.8691588785046729,MU,2303303,81.36,1217.675
Cariús (CE),2140.0,1860.0,0.8691588785046729,MU,2303303,37.0,1217.675
Cariús (CE),2140.0,1860.0,0.8691588785046729,MU,2303303,102.01,1217.675
Carnaubal (CE),1766.0,1472.0,0.8335220838052095,MU,2303402,48.92,1158.85
Carnaubal (CE),1766.0,1472.0,0.8335220838052095,MU,2303402,32.0,1158.85
Carnaubal (CE),1766.0,1472.0,0.8335220838052095,MU,2303402,98.34,1158.85
Cascavel (CE),8268.0,6537.0,0.7906386066763426,MU,2303501,52.77,2208.365
Cascavel (CE),8268.0,6537.0,0.7906386066763426,MU,2303501,34.0,2208.365
Cascavel (CE),8268.0,6537.0,0.7906386066763426,MU,2303501,95.72,2208.365
Catarina (CE),1097.0,966.0,0.8805834092980857,MU,2303600,73.31,1700.885
Catarina (CE),1097.0,966.0,0.8805834092980857,MU,2303600,36.0,1700.885
Catarina (CE),1097.0,966.0,0.8805834092980857,MU,2303600,97.4,1700.885
Catunda (CE),1190.0,856.0,0.719327731092437,MU,2303659,63.88,827.96
Catunda (CE),1190.0,856.0,0.719327731092437,MU,2303659,34.0,827.96
Catunda (CE),1190.0,856.0,0.719327731092437,MU,2303659,100.23,827.96
Caucaia (CE),38466.0,31191.0,0.8108719388550928,MU,2303709,33.08,1780.03
Caucaia (CE),38466.0,31191.0,0.8108719388550928,MU,2303709,32.0,1780.03
Caucaia (CE),38466.0,31191.0,0.8108719388550928,MU,2303709,93.19,1780.03
Cedro (CE),2653.0,2220.0,0.8367885412740294,MU,2303808,83.25,1110.72
Cedro (CE),2653.0,2220.0,0.8367885412740294,MU,2303808,37.0,1110.72
Cedro (CE),2653.0,2220.0,0.8367885412740294,MU,2303808,97.05,1110.72
Chaval (CE),1059.0,833.0,0.7865911237016053,MU,2303907,47.12,804.315
Chaval (CE),1059.0,833.0,0.7865911237016053,MU,2303907,33.0,804.315
Chaval (CE),1059.0,833.0,0.7865911237016053,MU,2303907,100.16,804.315
Choró (CE),1127.0,921.0,0.8172138420585625,MU,2303931,51.74,1024.195
Choró (CE),1127.0,921.0,0.8172138420585625,MU,2303931,32.0,1024.195
Choró (CE),1127.0,921.0,0.8172138420585625,MU,2303931,103.51,1024.195
Chorozinho (CE),2332.0,1886.0,0.8087478559176673,MU,2303956,44.84,2042.795
Chorozinho (CE),2332.0,1886.0,0.8087478559176673,MU,2303956,33.0,2042.795
Chorozinho (CE),2332.0,1886.0,0.8087478559176673,MU,2303956,100.43,2042.795
Coreaú (CE),2109.0,1856.0,0.8800379326695116,MU,2304004,46.54,1100.345
